study,cell,proposal,seed,round,S,M,J,question_id,allocation_phase,trace_count,entropy,normalized_entropy,effective_count,effective_fraction,largest_weight,correct_trace_mass,mean_trace_age,weights_descending_json
common_grid,VIN-S8-B8-U4,question,31,27,8,8,4,65,after_last_inner_refresh,8,0.43889790938259354,0.21106527910760048,1.271041033492531,0.15888012918656638,0.8825225234031677,0.9999999318970672,6.5,"[0.8825225234031677,0.08208738267421722,0.03421911224722862,0.00117091357242316,3.038063575125545e-14,6.3433796058598515e-28,2.759589033357633e-30,4.2028483427619077e-38]"
common_grid,VIN-S8-B8-U4,question,31,27,8,8,4,3,after_last_inner_refresh,8,0.6065844514387382,0.29170545999034,1.535508886989661,0.19193861087370762,0.7822471261024475,0.8022169303148985,9.375,"[0.7822471261024475,0.19778305292129517,0.014327356591820717,0.002821223810315132,0.002821223810315132,3.2355958177515886e-27,6.45415091552562e-33,0.0]"
common_grid,VIN-S8-B8-U4,question,31,27,8,8,4,9,after_last_inner_refresh,8,0.249717372559936,0.1200886716720138,1.1257358241937756,0.14071697802422195,0.9409979581832886,0.9999989304924384,1.75,"[0.9409979581832886,0.053087472915649414,0.0023325008805841208,0.0023325008805841208,0.0012484976323321462,7.824668273315183e-07,2.8785345307369425e-07,1.3857312099120494e-24]"
common_grid,VIN-S8-B8-U4,question,31,27,8,8,4,99,after_last_inner_refresh,8,0.00014322831836662656,6.887826154079927e-05,1.0000212195440272,0.1250026524430034,0.99998939037323,0.99998939037323,0,"[0.99998939037323,6.144147391751176e-06,2.902289907069644e-06,8.315199124808714e-07,5.714946951229649e-07,1.2751770839258825e-07,1.6918801082344004e-10,1.980987802182449e-13]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,121,after_last_inner_refresh,8,0.6881093542722874,0.330910650999312,1.6643119586903479,0.20803899483629348,0.744070291519165,0.9999999787135039,5.625,"[0.744070291519165,0.21317970752716064,0.041977573186159134,0.0007688460173085332,3.5604637105279835e-06,2.817434738126246e-17,5.547857355001304e-18,2.2420775429197073e-44]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,18,after_last_inner_refresh,8,1.1705183887111683,0.562900358220981,2.899082678436868,0.3623853348046085,0.4650164246559143,0.9964496013263133,7,"[0.4650164246559143,0.28204673528671265,0.21965821087360382,0.029727503657341003,0.0035504440311342478,7.224031719488266e-07,3.790823210891858e-09,6.587463352580869e-10]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,95,after_last_inner_refresh,8,0.0010063316506027176,0.00048394322727138197,1.0001805026755457,0.1250225628344432,0.9999097585678101,0.9999097585678101,0,"[0.9999097585678101,6.605054659303278e-05,1.4737868696101941e-05,4.784686097991653e-06,4.222470124659594e-06,1.8552240987901314e-07,1.2750754763146688e-07,3.65315244721387e-08]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,21,after_last_inner_refresh,8,0.04652622613629525,0.022374385239370548,1.0131454362466716,0.12664317953083395,0.9934839606285095,0,0,"[0.9934839606285095,0.0027904922608286142,0.002173237269744277,0.001493642688728869,5.7914814533432946e-05,7.290399253179203e-07,4.479376071453434e-12,1.9294576210999916e-15]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,123,after_last_inner_refresh,8,0.7791942011257821,0.3747132032845345,1.7999026678657106,0.22498783348321383,0.7067810297012329,1.0000000434135927,4.75,"[0.7067810297012329,0.22945819795131683,0.05801611766219139,0.005396339576691389,0.0003449764917604625,3.3820303997345036e-06,5.064916656722315e-22,5.333341955220254e-42]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,44,after_last_inner_refresh,8,0.15937031252735268,0.07664091984937865,1.0774345029034218,0.13467931286292772,0.9626719951629639,0.9999998655581521,0,"[0.9626719951629639,0.03732684254646301,1.0278487252435298e-06,5.798726121497566e-08,1.2938705218346058e-08,1.1418367584781208e-08,8.718031851984165e-11,1.5149667978442416e-11]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,87,after_last_inner_refresh,8,0.014915241023475702,0.007172714752744008,1.0040312614132378,0.12550390767665473,0.9979885816574097,0.9980197217810203,0,"[0.9979885816574097,0.0019265712471678853,5.134138336870819e-05,3.114012361038476e-05,2.255782874271972e-06,4.1316106091926486e-08,3.646133350798664e-08,2.4641527806475443e-16]"
common_grid,VIN-S8-B8-U4,question,31,28,8,8,4,72,after_last_inner_refresh,8,0.8873387695711538,0.42671974748293945,2.0854712375509417,0.2606839046938677,0.6390628814697266,0.9999999403953553,10,"[0.6390628814697266,0.23509812355041504,0.12583893537521362,7.934292612807e-17,3.0160543172634855e-20,1.7236774097938392e-26,1.3871000353940357e-29,2.8875142703411923e-37]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,73,after_last_inner_refresh,8,0.529733431395209,0.25474793148898733,1.487569540187109,0.18594619252338862,0.7948787212371826,0.9997922694731187,0,"[0.7948787212371826,0.20097681879997253,0.0036810191813856363,0.00020766885427292436,0.00012595753651112318,7.639711111551151e-05,5.250691174296662e-05,8.486952083330834e-07]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,8,after_last_inner_refresh,8,1.1242170171398884,0.5406341051702334,2.8407062270372605,0.35508827837965756,0.46124574542045593,0.7202403650155031,1.75,"[0.46124574542045593,0.2797596752643585,0.24688705801963806,0.006579316686838865,0.0031078492756932974,0.002420395612716675,1.6036493964352583e-13,1.0211946936901882e-27]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,60,after_last_inner_refresh,8,1.4470534482315491,0.6958856112216435,3.6294544022930166,0.4536818002866271,0.4203791916370392,1.0000000177551556,0,"[0.4203791916370392,0.19857308268547058,0.19857308268547058,0.13647714257240295,0.03450682386755943,0.01120272558182478,0.0002634628617670387,2.4505863621016033e-05]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,53,after_last_inner_refresh,8,0.0030201118330016982,0.001452366788133876,1.000671135011999,0.12508389187649988,0.9996645450592041,0,3.5,"[0.9996645450592041,0.0003353500796947628,1.1249742470909041e-07,2.4928855146469494e-15,1.0844912721095917e-17,1.0877612488423394e-23,9.724341678770623e-29,0.0]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,15,after_last_inner_refresh,8,1.0274665091064965,0.4941069457891459,2.353112835596654,0.29413910444958175,0.459953248500824,0,0,"[0.459953248500824,0.459953248500824,0.0333189032971859,0.022899722680449486,0.010817063972353935,0.009546024724841118,0.003511786228045821,1.561664369530695e-28]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,110,after_last_inner_refresh,8,0.00012324397967199483,5.9267826097402385e-05,1.0000193121042822,0.12500241401303527,0.9999903440475464,0.9999903440475464,3.625,"[0.9999903440475464,8.939689905673731e-06,6.475889904322685e-07,1.3440280000054372e-08,1.0467300803895796e-08,3.442443880408326e-14,8.904948777942147e-19,0.0]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,100,after_last_inner_refresh,8,0.011855046846551111,0.005701072431675211,1.0027492825658542,0.12534366032073177,0.998627781867981,0.99862828552358,2,"[0.998627781867981,0.0008036287035793066,0.00037960734334774315,0.00012324046110734344,5.8214667660649866e-05,6.952750936761731e-06,5.036555990045599e-07,0.0]"
common_grid,VIN-S8-B8-U4,question,31,29,8,8,4,49,after_last_inner_refresh,8,0.0012194624997085247,0.0005864375002931826,1.0002312965428597,0.12502891206785746,0.9998843669891357,0,0,"[0.9998843669891357,9.61005425779149e-05,1.8923317838925868e-05,3.927409295556572e-07,1.855176918752477e-07,2.215692873619446e-08,1.8187513717293768e-09,2.7891455811612786e-10]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,45,after_last_inner_refresh,8,0.00019877353807889488,9.558986588212507e-05,1.0000309949900417,0.1250038743737552,0.9999845027923584,0.9999961090311587,3.75,"[0.9999845027923584,1.1478721717139706e-05,3.7265954233589582e-06,2.699536594263918e-07,1.2751708311498078e-07,7.582442451692373e-10,5.279128185081217e-15,1.3792173787234606e-18]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,85,after_last_inner_refresh,8,0.9255465766962513,0.4450938187704795,2.135962193718339,0.26699527421479236,0.634152352809906,0.36575892117966546,0,"[0.634152352809906,0.18168769776821136,0.18168769776821136,0.0015719066141173244,0.0007425160729326308,8.868089935276657e-05,6.906475755386055e-05,3.819863891862951e-08]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,114,after_last_inner_refresh,8,0.6372380816061497,0.30644674006626293,1.4687835685653463,0.1835979460706683,0.8149656057357788,0,3.375,"[0.8149656057357788,0.11029359698295593,0.066896453499794,0.004845962394028902,0.001388391712680459,0.000954226590692997,0.0006558297318406403,0.0]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,66,after_last_inner_refresh,8,0.04963256304606917,0.023868217524390938,1.0151470687298438,0.12689338359123048,0.9924933314323425,0.9924939741662797,0,"[0.9924933314323425,0.005901580676436424,0.0009050367516465485,0.0004844313079956919,0.00021496505360119045,6.42733937183948e-07,1.679197475512595e-10,3.636989391294157e-14]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,5,after_last_inner_refresh,8,0.6927915290413448,0.33316230110594347,1.9929482126105649,0.2491185265763206,0.5311146974563599,0.9998218141042092,17.5,"[0.5311146974563599,0.4687070846557617,0.00017816913896240294,3.1992087201615504e-08,4.2998677302276856e-16,7.821294565091478e-25,9.845556483537699e-27,0.0]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,22,after_last_inner_refresh,8,0.011869656920265838,0.005708098391973631,1.0030047565728248,0.1253755945716031,0.9985001087188721,0.00014863736578263342,9.375,"[0.9985001087188721,0.001324790413491428,0.00014863736578263342,2.5829302103375085e-05,6.466239028668497e-07,1.130449969780315e-19,0.0,0.0]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,47,after_last_inner_refresh,8,0.1443860610422407,0.0694350180797106,1.0554489423156446,0.13193111778945557,0.9731563925743103,1.0000000100666284,0,"[0.9731563925743103,0.020197216421365738,0.004506608471274376,0.0014630814548581839,0.0006099030724726617,5.006389619666152e-05,1.6253366993623786e-05,4.908091568722739e-07]"
common_grid,VIN-S8-B8-U4,question,31,30,8,8,4,74,after_last_inner_refresh,8,0.1800213609151755,0.08657197488213533,1.0806980728682407,0.1350872591085301,0.961359977722168,0.032895930111408234,4.75,"[0.961359977722168,0.032895930111408234,0.005716455169022083,2.6472442186786793e-05,1.1631178722382174e-06,3.512311508302446e-08,0.0,0.0]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,16,after_last_inner_refresh,8,0.031299332492222075,0.01505179725655453,1.0092016609479486,0.12615020761849358,0.9954223036766052,0.9999087241958478,2.125,"[0.9954223036766052,0.004068063572049141,0.0003339269896969199,8.442995749646798e-05,8.442995749646798e-05,6.930433301022276e-06,3.2511802494986086e-13,2.1671004609829938e-35]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,81,after_last_inner_refresh,8,0.3914418769257764,0.18824375154569523,1.2759131248321283,0.15948914060401603,0.8772929906845093,0,0,"[0.8772929906845093,0.11872868984937668,0.0035852959845215082,0.00020226855122018605,0.00017850137373898178,1.1411210834921803e-05,8.266253530564427e-07,6.873627643629032e-13]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,20,after_last_inner_refresh,8,0.058233070536092446,0.02800418735938593,1.0177738182501048,0.1272217272812631,0.9912119507789612,0.9972157579177292,0,"[0.9912119507789612,0.005201403051614761,0.0027841106057167053,0.0007976610213518143,4.74306580144912e-06,2.820329925157239e-08,1.037541430548572e-08,2.315067693103856e-09]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,0,after_last_inner_refresh,8,0.02381411370646975,0.011452167915829934,1.0072130750188877,0.12590163437736096,0.9964063763618469,0.9999999791611068,20.25,"[0.9964063763618469,0.0035936026833951473,1.1586446385658533e-10,2.7878241868259097e-16,1.7524718805402959e-25,2.5652304212582676e-37,0.0,0.0]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,92,after_last_inner_refresh,8,0.9827806119856833,0.4726175717311887,2.390285410740346,0.29878567634254327,0.45388293266296387,0.997618258887087,3.125,"[0.45388293266296387,0.45388293266296387,0.07887302339076996,0.010674303397536278,0.0023817589972168207,0.0002844605187419802,2.060625411104411e-05,0.0]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,7,after_last_inner_refresh,8,0.34305259359026385,0.16497342517892358,1.2185144710200249,0.1523143088775031,0.9009135365486145,0.9999992823650246,3.5,"[0.9009135365486145,0.09495558589696884,0.0028674104250967503,0.0011953144567087293,6.743503763573244e-05,6.611097660425003e-07,0.0,0.0]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,98,after_last_inner_refresh,8,0.6238023088342295,0.2999854991500762,1.4110451049169055,0.1763806381146132,0.8337395787239075,1.0000000513828127,0,"[0.8337395787239075,0.1128343790769577,0.0173037126660347,0.0173037126660347,0.015270473435521126,0.0030069344211369753,0.00046112830750644207,8.01320857135579e-05]"
common_grid,VIN-S8-B8-U4,question,31,31,8,8,4,89,after_last_inner_refresh,8,0.81067079115512,0.38985024339767477,2.0833894656227034,0.26042368320283793,0.519371747970581,0.9892207666980539,3.625,"[0.519371747970581,0.4583439528942108,0.010779216885566711,0.004493446089327335,0.003499499289318919,0.003499499289318919,1.2621165296877734e-05,1.315973910229803e-26]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,23,after_last_inner_refresh,6,0.01780887118713087,0.009939320256420065,1.0050484236837174,0.1675080706139529,0.9974822402000427,0.997527525822079,0,"[0.9974822402000427,0.0024725112598389387,4.528562203631736e-05,5.890435916811043e-10,3.502581037706509e-12,0.0]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,73,after_last_inner_refresh,6,0.02646416800037722,0.014769933383847998,1.0081733364209517,0.16802888940349195,0.9959298968315125,0.004070138093084097,0,"[0.9959298968315125,0.004070138093084097,8.498317955749348e-17,2.176664642057694e-22,7.545031576074942e-29,0.0]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,20,after_last_inner_refresh,5,3.47116156286208e-07,2.1567539425067506e-07,0.9999999999999996,0.1999999999999999,1.0,1.000000019555775,0,"[1.0,1.9555681518568235e-08,9.357622912219837e-14,6.645544556704893e-17,1.1311485793605715e-38]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,4,after_last_inner_refresh,6,6.584585980197609e-14,3.674927406988646e-14,1.0,0.16666666666666666,1.0,1.9434933587947512e-15,0,"[1.0,1.9421125050902077e-15,1.3792387820218104e-18,1.6149225217354271e-21,4.747997713250255e-32,0.0]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,62,after_last_inner_refresh,7,1.088115331293255e-13,5.591806650587159e-14,1.0,0.14285714285714285,1.0,1.0,0,"[1.0,3.2020024398469365e-15,5.175554941819762e-17,8.817177935613852e-20,2.78700539843237e-29,9.349361910190236e-33,5.605193857299268e-45]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,112,after_last_inner_refresh,7,0.8929789876296844,0.45890042151391297,2.194289612977814,0.31346994471111633,0.5733767747879028,0.9987456848914334,0,"[0.5733767747879028,0.3477706015110016,0.07759810984134674,0.0012542566983029246,1.9875118084655696e-07,1.4298423310629758e-15,9.380052282631505e-27]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,74,after_last_inner_refresh,7,0.5828825495100425,0.299542375989465,1.6482667238342996,0.23546667483347136,0.7310114502906799,0.9999999629710601,0,"[0.7310114502906799,0.26892411708831787,5.4717551392968744e-05,8.391207302338444e-06,1.2868333669757703e-06,2.0391331678748514e-10,2.6341115756966614e-22]"
common_grid,VIN-S8-B8-U4,question,47,0,8,8,4,19,after_last_inner_refresh,6,0.33165081098398164,0.18509784191449927,1.2012741944390393,0.2002123657398399,0.9084389805793762,0.091561034860216,0,"[0.9084389805793762,0.08449798077344894,0.006936016492545605,0.0001270375942112878,1.0152792709740115e-14,1.895116931374322e-33]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,7,after_last_inner_refresh,4,0.5325792495048516,0.38417472107050765,1.5303402141566018,0.38258505353915045,0.7770971059799194,0.7770971059799194,0,"[0.7770971059799194,0.22264206409454346,0.0002606870257295668,7.717503081039467e-08]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,44,after_last_inner_refresh,7,0.0001287714430965221,6.61754311518634e-05,1.0000205042104804,0.14286007203006862,0.9999897480010986,0.9999998779904152,0,"[0.9999897480010986,1.0129989277629647e-05,1.275177510251524e-07,6.560133512800714e-12,3.90079746390333e-14,8.993674238396116e-18,6.956086715387045e-25]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,6,after_last_inner_refresh,8,0.38321914412962815,0.18428945293650917,1.1980803938429794,0.14976004923037242,0.9114736318588257,0.999999935998062,0,"[0.9114736318588257,0.058268558233976364,0.021435804665088654,0.003724984358996153,0.003724984358996153,0.0013703451259061694,1.6045091797423083e-06,2.2887093109602574e-08]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,21,after_last_inner_refresh,5,8.279463716572565e-16,5.144320046525295e-16,1.0,0.2,1.0,1.0,0,"[1.0,2.1574925092024543e-17,1.7021157088645145e-22,1.6686956166148264e-24,2.955338461261039e-42]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,95,after_last_inner_refresh,6,1.2976712855050233e-09,7.24244134210771e-10,1.0,0.16666666666666666,1.0,5.4927885156930145e-11,0,"[1.0,5.4927885156930145e-11,4.974311602001936e-21,1.8299470718369496e-21,5.039023752463768e-26,2.644237054249295e-28]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,97,after_last_inner_refresh,8,0.15514131014655988,0.07460719959515286,1.065458714014931,0.13318233925186637,0.9684336185455322,0.994241500361049,0,"[0.9684336185455322,0.025807881727814674,0.005758516490459442,8.770210252473376e-11,1.1706416034377495e-25,3.5810201128732626e-32,1.1545872579942541e-39,0.0]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,72,after_last_inner_refresh,6,7.239538555379307e-17,4.0404633990846567e-17,1.0,0.16666666666666666,1.0,0,0,"[1.0,1.7709775614540875e-18,1.3256090595448439e-22,0.0,0.0,0.0]"
common_grid,VIN-S8-B8-U4,question,47,1,8,8,4,82,after_last_inner_refresh,5,0.08164812485482233,0.05073083231358605,1.0323185494906344,0.20646370989812687,0.9840936064720154,0.9840936064720154,0,"[0.9840936064720154,0.01590639166533947,5.405418126991357e-11,1.6322948851940633e-12,1.002916622615021e-17]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,54,after_last_inner_refresh,6,9.93272209464533e-09,5.5435577516019225e-09,1.0,0.16666666666666666,1.0,2.7161428746060597e-19,0,"[1.0,4.5990555808117506e-10,1.29177994256241e-12,3.266131668507727e-13,2.7158818467014143e-19,2.6102790464535398e-23]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,46,after_last_inner_refresh,8,0.003661117126610192,0.0017606251742247252,1.0007415989466613,0.12509269986833266,0.9996293783187866,0.9999999127540423,0,"[0.9996293783187866,0.00020339296315796673,0.00010886841482715681,5.827305722050369e-05,3.6996401493565034e-13,5.0069181385583444e-14,2.1828026178787676e-41,1.1684026595540325e-41]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,32,after_last_inner_refresh,7,0.0001421505123717013,7.305091267482805e-05,1.0000228884447333,0.1428604126349619,0.9999885559082031,1.0000000418901034,0,"[0.9999885559082031,1.1478769010864198e-05,7.19405113258631e-09,1.7832268647821614e-11,1.0060277264023476e-12,2.3496713553906226e-21,9.16568646385269e-35]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,78,after_last_inner_refresh,7,1.1139399174754259e-08,5.724518770901183e-09,1.0,0.14285714285714285,1.0,0,0,"[1.0,5.211412412720051e-10,1.406861771338595e-16,5.525960543653601e-23,1.75879225876483e-25,0.0,0.0]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,17,after_last_inner_refresh,6,4.975934395005171e-10,2.7771218628742373e-10,1.0,0.16666666666666666,1.0,2.020683967374204e-11,0,"[1.0,2.020683967374204e-11,3.077497551657866e-19,5.139944318116454e-24,5.41746134444584e-25,5.670674379810965e-33]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,120,after_last_inner_refresh,6,0.004700367628335057,0.002623325122071279,1.0011065162837955,0.16685108604729926,0.9994470477104187,0.9994470477104187,0,"[0.9994470477104187,0.0005527785397134721,8.75940244782214e-08,4.246004938199009e-18,7.233578134502587e-21,1.0247151010355337e-29]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,100,after_last_inner_refresh,6,0.41930670221948124,0.23401952629285194,1.337360336368032,0.222893389394672,0.851952850818634,0,0,"[0.851952850818634,0.14804719388484955,8.570979754922436e-13,2.912648945486436e-21,1.2797285306439553e-22,0.0]"
common_grid,VIN-S8-B8-U4,question,47,2,8,8,4,56,after_last_inner_refresh,8,0.16194092250600992,0.07787712193880149,1.078009858401014,0.13475123230012676,0.9624150395393372,0.9999997949995243,0,"[0.9624150395393372,0.037316881120204926,0.00019582101958803833,7.20385360182263e-05,1.5758364213525056e-07,1.4657563163211762e-08,1.2681275474157871e-10,2.86638622798595e-16]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,111,after_last_inner_refresh,7,0.41978619984773297,0.21572743225144686,1.3374801051493719,0.19106858644991026,0.8519147038459778,1.0000000185596036,0,"[0.8519147038459778,0.1480405628681183,4.3826632463606074e-05,4.296611848531029e-07,4.296611848531029e-07,6.589067425011308e-08,2.19323904042555e-37]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,43,after_last_inner_refresh,6,0.09009714451197816,0.0502841737740584,1.036619304313297,0.17276988405221616,0.9820136427879333,0,0,"[0.9820136427879333,0.017986208200454712,1.4189903652095381e-07,5.148585390031718e-22,1.0138165830305427e-22,0.0]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,79,after_last_inner_refresh,8,0.014650466188872599,0.0070453849724659776,1.0036777825622238,0.12545972282027798,0.9981653094291687,0.9991967112291604,0,"[0.9981653094291687,0.0010314017999917269,0.0008032565820030868,8.350157190139182e-19,2.3923601353985026e-19,3.0115370144680866e-21,3.9171957525054465e-26,4.23681626595265e-37]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,1,after_last_inner_refresh,7,0.007448009726525207,0.0038275198524150844,1.0018499526891602,0.14312142181273718,0.9990758895874023,0,0,"[0.9990758895874023,0.000911039300262928,1.2995277756999712e-05,6.5541383084677385e-12,1.3073759980606788e-17,2.8970783623963903e-25,0.0]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,104,after_last_inner_refresh,7,0.10945939149306905,0.05625099984508978,1.0470169905484668,0.1495738557926381,0.9770191311836243,0.9999964199960721,0,"[0.9770191311836243,0.02297728881239891,3.6410115171747748e-06,4.893668478257729e-14,8.222619659425647e-31,1.3199180560091533e-39,6.025583396596713e-44]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,36,after_last_inner_refresh,7,2.1947359692748948e-11,1.1278711765496366e-11,1.0,0.14285714285714285,1.0,7.835042293777295e-13,0,"[1.0,7.835042293777295e-13,3.2020024398469365e-15,7.936970858194324e-18,8.088783257874516e-35,3.820870344979068e-35,2.03048147480666e-42]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,28,after_last_inner_refresh,7,0.0007588987576716625,0.0003899968135939305,1.0001406774215449,0.14287723963164928,0.999929666519165,0.9999999731765667,0,"[0.999929666519165,6.605186354136094e-05,4.222554252919508e-06,3.2239601210903857e-08,1.492989620821561e-10,5.981707709994295e-15,2.31935990985271e-16]"
common_grid,VIN-S8-B8-U4,question,47,3,8,8,4,93,after_last_inner_refresh,5,0.027161635291974854,0.01687647288667124,1.0083059666971188,0.20166119333942376,0.9958643913269043,0,0,"[0.9958643913269043,0.004069870337843895,6.578332249773666e-05,1.6950764190173016e-22,5.048491048066777e-38]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,45,after_last_inner_refresh,7,4.649489121133062e-08,2.3893647522164695e-08,1.0,0.14285714285714285,1.0,1.0,0,"[1.0,1.8189616479702408e-09,4.5990555808117506e-10,9.86286180222444e-15,1.1548223864099742e-17,3.0170724198855863e-21,1.3971816837235135e-23]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,31,after_last_inner_refresh,8,2.1792947512831728e-07,1.0480192434371936e-07,0.9999999999999998,0.12499999999999997,1.0,1.0000000119234058,0,"[1.0,1.1861120086109622e-08,6.224144116773189e-11,4.420228560345768e-14,1.0191272119514677e-17,6.731998611023858e-22,5.242885696424093e-22,1.9287498933537385e-22]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,13,after_last_inner_refresh,6,0.01154187626568293,0.0064416437942172704,1.0030556508451776,0.1671759418075296,0.9984745383262634,0.9999999478604905,0,"[0.9984745383262634,0.0015011457726359367,2.426376158837229e-05,2.821446842029814e-15,2.782753908080135e-29,0.0]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,48,after_last_inner_refresh,7,0.017311388754129776,0.008896293984865637,1.0049573858881355,0.1435653408411622,0.9975274205207825,1.0000000441294503,0,"[0.9975274205207825,0.0024726232513785362,3.572891704717307e-10,2.552700148146026e-25,1.287448315245167e-31,3.6161776336206706e-34,0.0]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,40,after_last_inner_refresh,3,3.1678182870548455e-12,2.8834724677031553e-12,1.0,0.3333333333333333,1.0,1.0603575851565739e-13,0,"[1.0,1.0603575851565739e-13,0.0]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,65,after_last_inner_refresh,7,2.436074376432946e-07,1.251894583938315e-07,0.9999999999999998,0.14285714285714282,1.0,1.0000000134404097,0,"[1.0,1.3440409674103648e-08,3.37488578190892e-16,2.0736014415381835e-21,1.032385422106359e-22,2.1987591985594636e-34,2.14398665041697e-43]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,89,after_last_inner_refresh,5,0.0015257731467116045,0.0009480161582648678,1.0002942579266259,0.20005885158532516,0.9998528957366943,0.9999999781112621,0,"[0.9998528957366943,0.00012339165550656617,1.4737030141986907e-05,8.938461178331636e-06,1.5227740846057713e-08]"
common_grid,VIN-S8-B8-U4,question,47,4,8,8,4,25,after_last_inner_refresh,7,0.17453821895458452,0.08969490140092959,1.0877068717924514,0.1553866959703502,0.9579112529754639,0.9999989382922649,0,"[0.9579112529754639,0.04208768531680107,1.0227656730421586e-06,1.8004216824005215e-12,1.253508507646123e-17,3.685412356295777e-28,3.166567725488065e-37]"
common_grid,VIN-S8-B8-U4,question,47,5,8,8,4,121,after_last_inner_refresh,7,0.020980498284473792,0.01078184329048248,1.005977683526924,0.14371109764670345,0.9970205426216125,0.9999999935828955,0,"[0.9970205426216125,0.002800425747409463,0.00017902521358337253,2.8737629680433696e-13,2.817338308719157e-15,1.558225673929683e-18,5.8420361669611e-36]"
common_grid,VIN-S8-B8-U4,question,47,5,8,8,4,88,after_last_inner_refresh,6,0.5920424420617856,0.33042517828403367,1.6527039908877963,0.27545066514796607,0.7300282716751099,0.9999999642755518,0,"[0.7300282716751099,0.2685624063014984,0.0014092860510572791,2.036390500670393e-10,3.12290610038346e-11,1.3018209774062761e-11]"
common_grid,VIN-S8-B8-U4,question,47,5,8,8,4,115,after_last_inner_refresh,6,6.6924426359714735e-21,3.73512335272032e-21,1.0,0.16666666666666666,1.0,1.0,0,"[1.0,1.3256090595448439e-22,2.559027552162997e-25,3.2213402768962287e-27,8.358120360582445e-38,0.0]"
